t,screen,left_node,left_raw_cm,left_filtered_cm,left_rejected,centre_node,centre_raw_cm,centre_filtered_cm,centre_rejected,right_node,right_raw_cm,right_filtered_cm,right_rejected,active_sensor,active_cm,status,held,bad_readings,grid_x,grid_y,raw_grid_x,raw_grid_y,calibrated,alert_cm,max_cm
14238,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14262,game,3,,243.36,0,1,206.62,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14264,game,3,,243.36,0,1,206.62,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14290,game,3,,243.36,0,1,206.62,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14292,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14293,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14366,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14368,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14376,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14405,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14419,game,3,,243.36,0,1,,,21,2,90.07,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14441,game,3,230.55,243.36,0,1,,,21,2,90.07,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14443,game,3,230.55,243.36,0,1,,,21,2,90.07,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14492,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14517,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14518,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14577,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14671,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14672,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14688,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14689,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14715,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14772,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14776,game,3,,243.36,0,1,,,21,2,44.92,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14810,game,3,,243.36,0,1,,,21,2,44.92,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14883,game,3,,243.36,0,1,,,21,2,44.92,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14886,game,3,223.52,243.36,0,1,,,21,2,44.92,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14921,game,3,223.52,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14940,game,3,223.52,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
14942,game,3,223.52,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15079,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15083,game,3,,243.36,0,1,,,21,2,238.73,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15115,game,3,,243.36,0,1,,,21,2,238.73,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15116,game,3,,243.36,0,1,,,21,2,238.73,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15118,game,3,,243.36,0,1,,,21,2,125.42,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15146,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15148,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15265,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15267,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15268,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15299,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15300,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15337,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15340,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15341,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15389,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15390,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15424,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15490,game,3,,243.36,0,1,,,21,2,178.72,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15492,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15511,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15512,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15646,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15647,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15648,game,3,,243.36,0,1,,,21,2,,,0,left,243.36,ok,1,25,2,1,,,1,10,150
15710,game,3,173.52,,0,1,,,21,2,166.89,,0,,,no-signal,0,26,,,,,1,10,150
15719,game,3,173.52,173.52,0,1,,,21,2,166.89,166.89,0,right,166.89,out-of-bounds,0,27,,,,,1,10,150
15720,game,3,173.52,173.52,0,1,,,21,2,166.89,166.89,0,right,166.89,out-of-bounds,0,28,,,,,1,10,150
15721,game,3,173.52,173.52,0,1,,,21,2,166.89,166.89,0,right,166.89,out-of-bounds,0,28,,,,,1,10,150
15747,game,3,173.52,173.52,0,1,,,21,2,166.89,166.89,0,right,166.89,out-of-bounds,0,28,,,,,1,10,150
15748,game,3,173.52,173.52,0,1,,,21,2,135.12,166.89,0,right,166.89,out-of-bounds,0,28,,,,,1,10,150
15797,game,3,173.52,173.52,0,1,,,21,2,,166.89,5,right,166.89,out-of-bounds,0,29,,,,,1,10,150
15802,game,3,173.52,173.52,0,1,,,21,2,,166.89,5,right,166.89,out-of-bounds,0,29,,,,,1,10,150
15899,game,3,,173.52,0,1,,,21,2,,166.89,5,right,166.89,out-of-bounds,0,30,,,,,1,10,150
15900,game,3,,173.52,0,1,,,21,2,,166.89,5,right,166.89,out-of-bounds,0,30,,,,,1,10,150
15919,game,3,,173.52,0,1,,,21,2,,166.89,5,right,166.89,out-of-bounds,0,30,,,,,1,10,150
15921,game,3,,173.52,0,1,,,21,2,,166.89,5,right,166.89,out-of-bounds,0,31,,,,,1,10,150
16003,game,3,,173.52,0,1,,,21,2,,166.89,5,right,166.89,out-of-bounds,0,32,,,,,1,10,150
16004,game,3,,173.52,0,1,,,21,2,,166.89,5,right,166.89,out-of-bounds,0,32,,,,,1,10,150
16021,game,3,,173.52,0,1,,,21,2,,166.89,5,right,166.89,out-of-bounds,0,32,,,,,1,10,150
16039,game,3,,173.52,0,1,,,21,2,,166.89,5,right,166.89,out-of-bounds,0,32,,,,,1,10,150
16106,game,3,,173.52,0,1,,,21,2,60.81,,5,left,173.52,out-of-bounds,0,33,,,,,1,10,150
16107,game,3,,173.52,0,1,,,21,2,,,5,left,173.52,out-of-bounds,0,33,,,,,1,10,150
16134,game,3,,173.52,0,1,,,21,2,,,5,left,173.52,out-of-bounds,0,33,,,,,1,10,150
16152,game,3,,173.52,0,1,,,21,2,,,5,left,173.52,out-of-bounds,0,33,,,,,1,10,150
16153,game,3,,173.52,0,1,,,21,2,,,5,left,173.52,out-of-bounds,0,33,,,,,1,10,150
16206,game,3,,173.52,0,1,,,21,2,,,5,left,173.52,out-of-bounds,0,34,,,,,1,10,150
16310,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,35,,,,,1,10,150
16310,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,35,,,,,1,10,150
16332,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,35,,,,,1,10,150
16334,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,36,,,,,1,10,150
16335,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,36,,,,,1,10,150
16355,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,36,,,,,1,10,150
16411,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,37,,,,,1,10,150
16412,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,37,,,,,1,10,150
16451,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,37,,,,,1,10,150
16452,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,38,,,,,1,10,150
16514,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,39,,,,,1,10,150
16515,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,39,,,,,1,10,150
16530,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,39,,,,,1,10,150
16616,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,40,,,,,1,10,150
16617,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,40,,,,,1,10,150
16639,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,40,,,,,1,10,150
16718,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,41,,,,,1,10,150
16719,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,41,,,,,1,10,150
16746,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,41,,,,,1,10,150
16748,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,42,,,,,1,10,150
16749,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,42,,,,,1,10,150
16773,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,42,,,,,1,10,150
16823,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,43,,,,,1,10,150
16824,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,43,,,,,1,10,150
16923,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,44,,,,,1,10,150
16924,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,44,,,,,1,10,150
16938,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,45,,,,,1,10,150
16938,game,3,,,0,1,,,21,2,,,5,,,no-signal,0,45,,,,,1,10,150
16963,game,3,,,0,1,,,21,2,62.63,,5,,,no-signal,0,45,,,,,1,10,150
16964,game,3,,,0,1,,,21,2,62.63,,5,,,no-signal,0,45,,,,,1,10,150
17031,game,3,,,0,1,,,21,2,,62.63,12,right,62.63,ok,0,0,2,1,2,1,1,10,150
17037,game,3,,,0,1,,,21,2,,62.63,12,right,62.63,ok,0,0,2,1,2,1,1,10,150
17129,game,3,,,0,1,,,21,2,,62.63,12,right,62.63,ok,0,0,2,1,2,1,1,10,150
17130,game,3,,,0,1,,,21,2,,62.63,12,right,62.63,ok,0,0,2,1,2,1,1,10,150
17147,game,3,,,0,1,,,21,2,,62.63,12,right,62.63,ok,0,0,2,1,2,1,1,10,150
17149,game,3,,,0,1,,,21,2,,62.63,12,right,62.63,ok,0,0,2,1,2,1,1,10,150
17231,game,3,,,0,1,,,21,2,,62.63,12,right,62.63,ok,0,0,2,1,2,1,1,10,150
17232,game,3,,,0,1,,,21,2,,62.63,12,right,62.63,ok,0,0,2,1,2,1,1,10,150
17243,game,3,,,0,1,,,21,2,,62.63,12,right,62.63,ok,0,0,2,1,2,1,1,10,150
17249,game,3,,,0,1,,,21,2,,62.63,12,right,62.63,ok,0,0,2,1,2,1,1,10,150
17332,game,3,,,0,1,,,21,2,,62.63,12,right,62.63,ok,0,0,2,1,2,1,1,10,150
17337,game,3,,,0,1,,,21,2,,62.63,12,right,62.63,ok,0,0,2,1,2,1,1,10,150
17338,game,3,,,0,1,,,21,2,,62.63,12,right,62.63,ok,0,0,2,1,2,1,1,10,150
17358,game,3,,,0,1,,,21,2,,62.63,12,right,62.63,ok,0,0,2,1,2,1,1,10,150
17389,game,3,,,0,1,,,21,2,236.1,,12,,,ok,1,0,2,1,,,1,10,150
17394,game,3,,,0,1,,,21,2,236.1,,13,,,ok,1,1,2,1,,,1,10,150
17537,game,3,,,0,1,,,21,2,,236.1,19,right,236.1,ok,1,2,2,1,,,1,10,150
17538,game,3,,,0,1,,,21,2,,236.1,19,right,236.1,ok,1,2,2,1,,,1,10,150
17551,game,3,,,0,1,,,21,2,,236.1,19,right,236.1,ok,1,3,2,1,,,1,10,150
17552,game,3,,,0,1,,,21,2,,236.1,19,right,236.1,ok,1,4,2,1,,,1,10,150
17552,game,3,,,0,1,,,21,2,,236.1,19,right,236.1,ok,1,4,2,1,,,1,10,150
17584,game,3,,,0,1,,,21,2,,236.1,19,right,236.1,ok,1,4,2,1,,,1,10,150
17640,game,3,,,0,1,,,21,2,,236.1,19,right,236.1,ok,1,5,2,1,,,1,10,150
17645,game,3,189.76,,0,1,,,21,2,,236.1,19,right,236.1,ok,1,6,2,1,,,1,10,150
17646,game,3,189.76,,0,1,,,21,2,,236.1,19,right,236.1,ok,1,6,2,1,,,1,10,150
17743,game,3,,189.76,0,1,,,21,2,,236.1,19,left,189.76,ok,1,7,2,1,,,1,10,150
17743,game,3,,189.76,0,1,,,21,2,,236.1,19,left,189.76,ok,1,7,2,1,,,1,10,150
17756,game,3,,189.76,0,1,,,21,2,,236.1,19,left,189.76,ok,1,8,2,1,,,1,10,150
17758,game,3,,189.76,0,1,,,21,2,,236.1,19,left,189.76,ok,1,9,2,1,,,1,10,150
17847,game,3,,189.76,0,1,,,21,2,,236.1,19,left,189.76,ok,1,10,2,1,,,1,10,150
17848,game,3,,189.76,0,1,,,21,2,,236.1,19,left,189.76,ok,1,10,2,1,,,1,10,150
17861,game,3,,189.76,0,1,,,21,2,,236.1,19,left,189.76,ok,1,11,2,1,,,1,10,150
17862,game,3,,189.76,0,1,,,21,2,,236.1,19,left,189.76,ok,1,12,2,1,,,1,10,150
17952,game,3,,189.76,0,1,,,21,2,,,19,left,189.76,ok,1,13,2,1,,,1,10,150
17956,game,3,,189.76,0,1,,,21,2,,,19,left,189.76,ok,1,14,2,1,,,1,10,150
17957,game,3,,189.76,0,1,,,21,2,,,19,left,189.76,ok,1,14,2,1,,,1,10,150
18050,game,3,,189.76,0,1,,,21,2,,,19,left,189.76,ok,1,15,2,1,,,1,10,150
18052,game,3,,189.76,0,1,,,21,2,,,19,left,189.76,ok,1,16,2,1,,,1,10,150
18052,game,3,,189.76,0,1,,,21,2,,,19,left,189.76,ok,1,16,2,1,,,1,10,150
18087,game,3,,189.76,0,1,,,21,2,,,19,left,189.76,ok,1,16,2,1,,,1,10,150
18153,game,3,,,0,1,248.11,,21,2,,,19,,,ok,1,17,2,1,,,1,10,150
18154,game,3,,,0,1,248.11,,21,2,,,19,,,ok,1,17,2,1,,,1,10,150
18182,game,3,,,0,1,248.11,,21,2,,,19,,,ok,1,17,2,1,,,1,10,150
18198,game,3,,,0,1,248.11,,21,2,,,19,,,ok,1,17,2,1,,,1,10,150
18199,game,3,,,0,1,248.11,,21,2,,,19,,,ok,1,17,2,1,,,1,10,150
18255,game,3,,,0,1,,248.11,21,2,,,19,centre,248.11,ok,1,18,2,1,,,1,10,150
18256,game,3,,,0,1,,248.11,21,2,,,19,centre,248.11,ok,1,18,2,1,,,1,10,150
18272,game,3,,,0,1,,248.11,21,2,,,19,centre,248.11,ok,1,18,2,1,,,1,10,150
18358,game,3,,,0,1,,248.11,21,2,,,19,centre,248.11,ok,1,19,2,1,,,1,10,150
18359,game,3,,,0,1,,248.11,21,2,,,19,centre,248.11,ok,1,19,2,1,,,1,10,150
18377,game,3,,,0,1,,248.11,21,2,,,19,centre,248.11,ok,1,19,2,1,,,1,10,150
18378,game,3,,,0,1,,248.11,21,2,,,19,centre,248.11,ok,1,20,2,1,,,1,10,150
18460,game,3,,,0,1,251.97,248.11,21,2,45.55,,19,centre,248.11,ok,1,21,2,1,,,1,10,150
18462,game,3,,,0,1,251.97,248.11,21,2,,,19,centre,248.11,ok,1,21,2,1,,,1,10,150
18482,game,3,,,0,1,251.97,248.11,21,2,,,19,centre,248.11,ok,1,22,2,1,,,1,10,150
18483,game,3,,,0,1,251.97,248.11,21,2,,,19,centre,248.11,ok,1,23,2,1,,,1,10,150
18562,game,3,,,0,1,,251.97,21,2,,,19,centre,251.97,ok,1,24,2,1,,,1,10,150
18564,game,3,,,0,1,,251.97,21,2,,,19,centre,251.97,ok,1,25,2,1,,,1,10,150
18565,game,3,,,0,1,,251.97,21,2,,,19,centre,251.97,ok,1,25,2,1,,,1,10,150
18665,game,3,,,0,1,,251.97,21,2,,,19,centre,251.97,ok,1,26,2,1,,,1,10,150
18666,game,3,,,0,1,,251.97,21,2,,,19,centre,251.97,ok,1,26,2,1,,,1,10,150
18686,game,3,,,0,1,,251.97,21,2,,,19,centre,251.97,ok,1,27,2,1,,,1,10,150
18687,game,3,,,0,1,,251.97,21,2,80.57,,19,centre,251.97,ok,1,28,2,1,,,1,10,150
18688,game,3,,,0,1,,251.97,21,2,80.57,,19,centre,251.97,ok,1,28,2,1,,,1,10,150
18769,game,3,,,0,1,,251.97,21,2,80.57,80.57,26,right,80.57,ok,0,0,2,1,2,1,1,10,150
18770,game,3,,,0,1,,251.97,21,2,80.57,80.57,26,right,80.57,ok,0,0,2,1,2,1,1,10,150
18771,game,3,,,0,1,,251.97,21,2,80.57,80.57,26,right,80.57,ok,0,0,2,1,2,1,1,10,150
18873,game,3,,,0,1,,251.97,21,2,,80.57,26,right,80.57,ok,0,0,2,1,2,1,1,10,150
18874,game,3,,,0,1,,251.97,21,2,,80.57,26,right,80.57,ok,0,0,2,1,2,1,1,10,150
18875,game,3,,,0,1,,251.97,21,2,,80.57,26,right,80.57,ok,0,0,2,1,2,1,1,10,150
18897,game,3,,,0,1,,251.97,21,2,,80.57,26,right,80.57,ok,0,0,2,1,2,1,1,10,150
18974,game,3,,,0,1,,,21,2,,80.57,26,right,80.57,ok,0,0,2,1,2,1,1,10,150
18976,game,3,,,0,1,,,21,2,,80.57,26,right,80.57,ok,0,0,2,1,2,1,1,10,150
18976,game,3,,,0,1,,,21,2,,80.57,26,right,80.57,ok,0,0,2,1,2,1,1,10,150
18995,game,3,,,0,1,,,21,2,,80.57,26,right,80.57,ok,0,0,2,1,2,1,1,10,150
19075,game,3,,,0,1,,,21,2,,80.57,26,right,80.57,ok,0,0,2,1,2,1,1,10,150
19077,game,3,,,0,1,,,21,2,,80.57,26,right,80.57,ok,0,0,2,1,2,1,1,10,150
19129,game,3,,,0,1,,,21,2,237.85,80.57,26,right,80.57,ok,0,0,2,1,2,1,1,10,150
19130,game,3,,,0,1,,,21,2,237.85,80.57,26,right,80.57,ok,0,0,2,1,2,1,1,10,150
19144,game,3,,,0,1,,,21,2,237.85,80.57,27,right,80.57,ok,0,0,2,1,2,1,1,10,150
19232,game,3,,,0,1,,,21,2,,237.85,33,right,237.85,ok,1,0,2,1,,,1,10,150
19233,game,3,,,0,1,,,21,2,,237.85,33,right,237.85,ok,1,0,2,1,,,1,10,150
19246,game,3,,,0,1,,,21,2,,237.85,33,right,237.85,ok,1,0,2,1,,,1,10,150
19258,game,3,,,0,1,,,21,2,,237.85,33,right,237.85,ok,1,1,2,1,,,1,10,150
19259,game,3,,,0,1,,,21,2,,237.85,33,right,237.85,ok,1,1,2,1,,,1,10,150
19325,game,3,,,0,1,,,21,2,,237.85,33,right,237.85,ok,1,2,2,1,,,1,10,150
19326,game,3,,,0,1,,,21,2,,237.85,33,right,237.85,ok,1,2,2,1,,,1,10,150
19347,game,3,,,0,1,,,21,2,,237.85,33,right,237.85,ok,1,2,2,1,,,1,10,150
19349,game,3,,,0,1,,,21,2,,237.85,33,right,237.85,ok,1,3,2,1,,,1,10,150
19420,game,3,,,0,1,,,21,2,,237.85,33,right,237.85,ok,1,4,2,1,,,1,10,150
19424,game,3,,,0,1,,,21,2,,237.85,33,right,237.85,ok,1,5,2,1,,,1,10,150
19425,game,3,,,0,1,,,21,2,,237.85,33,right,237.85,ok,1,5,2,1,,,1,10,150
19491,game,3,,,0,1,,,21,2,,237.85,33,right,237.85,ok,1,6,2,1,,,1,10,150
19496,game,3,,,0,1,,,21,2,,237.85,33,right,237.85,ok,1,7,2,1,,,1,10,150
19587,game,3,,,0,1,,,21,2,,,33,,,ok,1,8,2,1,,,1,10,150
19588,game,3,,,0,1,,,21,2,,,33,,,ok,1,8,2,1,,,1,10,150
19606,game,3,,,0,1,,,21,2,,,33,,,ok,1,8,2,1,,,1,10,150
19646,game,3,,,0,1,,,21,2,,,33,,,ok,1,9,2,1,,,1,10,150
19648,game,3,,,0,1,,,21,2,,,33,,,ok,1,10,2,1,,,1,10,150
19686,game,3,,,0,1,,,21,2,,,33,,,ok,1,11,2,1,,,1,10,150
19696,game,3,,,0,1,,,21,2,,,33,,,ok,1,12,2,1,,,1,10,150
19791,game,3,,,0,1,,,21,2,,,33,,,ok,1,13,2,1,,,1,10,150
19791,game,3,,,0,1,,,21,2,,,33,,,ok,1,13,2,1,,,1,10,150
19805,game,3,,,0,1,,,21,2,,,33,,,ok,1,14,2,1,,,1,10,150
19805,game,3,,,0,1,,,21,2,125.28,,33,,,ok,1,14,2,1,,,1,10,150
19820,game,3,,,0,1,,,21,2,125.28,,34,,,ok,1,15,2,1,,,1,10,150
19895,game,3,,,0,1,,,21,2,125.28,125.28,40,right,125.28,ok,0,0,2,1,2,2,1,10,150
19896,game,3,,,0,1,,,21,2,125.28,125.28,40,right,125.28,ok,0,0,2,1,2,2,1,10,150
19910,game,3,,,0,1,,,21,2,,125.28,40,right,125.28,ok,0,0,2,1,2,2,1,10,150
19997,game,3,,,0,1,,,21,2,,125.28,40,right,125.28,ok,0,0,2,1,2,2,1,10,150
20003,game,3,,,0,1,,,21,2,,125.28,40,right,125.28,ok,0,0,2,1,2,2,1,10,150
20008,game,3,,,0,1,,,21,2,,125.28,40,right,125.28,ok,0,0,2,1,2,2,1,10,150
