t,screen,left_node,left_raw_cm,left_filtered_cm,left_rejected,centre_node,centre_raw_cm,centre_filtered_cm,centre_rejected,right_node,right_raw_cm,right_filtered_cm,right_rejected,active_sensor,active_cm,status,held,bad_readings,grid_x,grid_y,raw_grid_x,raw_grid_y,calibrated,alert_cm,max_cm
6511,game,3,,,0,1,77.95,77.95,77,2,,190.4,38,centre,77.95,ok,0,0,2,1,1,1,1,10,150
6523,game,3,,,0,1,,77.95,77,2,,190.4,38,centre,77.95,ok,0,0,2,1,1,1,1,10,150
6524,game,3,,,0,1,,77.95,77,2,,190.4,38,centre,77.95,ok,0,0,2,1,1,1,1,10,150
6613,game,3,,,0,1,,77.95,77,2,,190.4,38,centre,77.95,ok,0,0,2,1,1,1,1,10,150
6616,game,3,,,0,1,77.47,77.95,77,2,,190.4,38,centre,77.95,ok,0,0,2,1,1,1,1,10,150
6638,game,3,,,0,1,77.47,77.95,77,2,,190.4,38,centre,77.95,ok,0,0,2,1,1,1,1,10,150
6718,game,3,,,0,1,78.74,77.47,77,2,,190.4,38,centre,77.47,ok,0,0,2,1,1,1,1,10,150
6718,game,3,,,0,1,78.74,77.47,77,2,,190.4,38,centre,77.47,ok,0,0,2,1,1,1,1,10,150
6729,game,3,,,0,1,78.74,77.47,77,2,,190.4,38,centre,77.47,ok,0,0,2,1,1,1,1,10,150
6743,game,3,238.61,,0,1,78.74,77.47,77,2,,190.4,38,centre,77.47,ok,0,0,2,1,1,1,1,10,150
6743,game,3,238.61,,0,1,78.74,77.47,77,2,,190.4,38,centre,77.47,ok,0,0,2,1,1,1,1,10,150
6818,game,3,,238.61,7,1,80.74,78.74,77,2,,,38,centre,78.74,ok,0,0,2,1,1,1,1,10,150
6819,game,3,,238.61,7,1,80.74,78.74,77,2,,,38,centre,78.74,ok,0,0,2,1,1,1,1,10,150
6830,game,3,,238.61,7,1,80.74,78.74,77,2,,,38,centre,78.74,ok,0,0,2,1,1,1,1,10,150
6843,game,3,,238.61,7,1,80.74,78.74,77,2,,,38,centre,78.74,ok,0,0,2,1,1,1,1,10,150
6843,game,3,,238.61,7,1,80.74,78.74,77,2,,,38,centre,78.74,ok,0,0,2,1,1,1,1,10,150
6917,game,3,,238.61,7,1,80.74,80.74,77,2,,,38,centre,80.74,ok,0,0,2,1,1,1,1,10,150
6925,game,3,,238.61,7,1,80.78,80.74,77,2,,,38,centre,80.74,ok,0,0,1,1,1,1,1,10,150
6926,game,3,,238.61,7,1,80.78,80.74,77,2,,,38,centre,80.74,ok,0,0,1,1,1,1,1,10,150
6944,game,3,,238.61,7,1,80.78,80.74,77,2,,,38,centre,80.74,ok,0,0,1,1,1,1,1,10,150
7021,game,3,,238.61,7,1,80.78,80.78,77,2,,,38,centre,80.78,ok,0,0,1,1,1,1,1,10,150
7025,game,3,,238.61,7,1,75.96,80.78,77,2,,,38,centre,80.78,ok,0,0,1,1,1,1,1,10,150
7026,game,3,,238.61,7,1,75.96,80.78,77,2,,,38,centre,80.78,ok,0,0,1,1,1,1,1,10,150
7045,game,3,,238.61,7,1,75.96,80.78,77,2,,,38,centre,80.78,ok,0,0,1,1,1,1,1,10,150
7122,game,3,,238.61,7,1,75.96,75.96,77,2,,,38,centre,75.96,ok,0,0,1,1,1,1,1,10,150
7123,game,3,,238.61,7,1,75.96,75.96,77,2,,,38,centre,75.96,ok,0,0,1,1,1,1,1,10,150
7134,game,3,,238.61,7,1,,75.96,77,2,,,38,centre,75.96,ok,0,0,1,1,1,1,1,10,150
7226,game,3,,,7,1,76.88,75.96,77,2,,,38,centre,75.96,ok,0,0,1,1,1,1,1,10,150
7227,game,3,,,7,1,76.88,75.96,77,2,,,38,centre,75.96,ok,0,0,1,1,1,1,1,10,150
7237,game,3,,,7,1,76.88,75.96,77,2,,,38,centre,75.96,ok,0,0,1,1,1,1,1,10,150
7251,game,3,,,7,1,76.88,75.96,77,2,,,38,centre,75.96,ok,0,0,1,1,1,1,1,10,150
7251,game,3,,,7,1,76.88,75.96,77,2,,,38,centre,75.96,ok,0,0,1,1,1,1,1,10,150
7327,game,3,,,7,1,,76.88,77,2,,,38,centre,76.88,ok,0,0,1,1,1,1,1,10,150
7327,game,3,,,7,1,,76.88,77,2,,,38,centre,76.88,ok,0,0,1,1,1,1,1,10,150
7335,game,3,,,7,1,,76.88,77,2,,,38,centre,76.88,ok,0,0,1,1,1,1,1,10,150
7336,game,3,,,7,1,,76.88,77,2,,,38,centre,76.88,ok,0,0,1,1,1,1,1,10,150
7430,game,3,,,7,1,78.7,76.88,77,2,,,38,centre,76.88,ok,0,0,1,1,1,1,1,10,150
7430,game,3,,,7,1,78.7,76.88,77,2,,,38,centre,76.88,ok,0,0,1,1,1,1,1,10,150
7442,game,3,,,7,1,78.7,76.88,77,2,,,38,centre,76.88,ok,0,0,1,1,1,1,1,10,150
7531,game,3,,,7,1,,78.7,77,2,,,38,centre,78.7,ok,0,0,1,1,1,1,1,10,150
7532,game,3,,,7,1,,78.7,77,2,,,38,centre,78.7,ok,0,0,1,1,1,1,1,10,150
7544,game,3,,,7,1,,78.7,77,2,,,38,centre,78.7,ok,0,0,1,1,1,1,1,10,150
7559,game,3,,,7,1,,78.7,77,2,,,38,centre,78.7,ok,0,0,1,1,1,1,1,10,150
7636,game,3,,,7,1,,78.7,77,2,,,38,centre,78.7,ok,0,0,1,1,1,1,1,10,150
7638,game,3,,,7,1,,78.7,77,2,,,38,centre,78.7,ok,0,0,1,1,1,1,1,10,150
7638,game,3,,,7,1,,78.7,77,2,,,38,centre,78.7,ok,0,0,1,1,1,1,1,10,150
7667,game,3,,,7,1,,78.7,77,2,,,38,centre,78.7,ok,0,0,1,1,1,1,1,10,150
7739,game,3,,,7,1,,78.7,77,2,,,38,centre,78.7,ok,0,0,1,1,1,1,1,10,150
7740,game,3,,,7,1,,78.7,77,2,,,38,centre,78.7,ok,0,0,1,1,1,1,1,10,150
7754,game,3,,,7,1,,78.7,77,2,,,38,centre,78.7,ok,0,0,1,1,1,1,1,10,150
7755,game,3,,,7,1,,78.7,77,2,,,38,centre,78.7,ok,0,0,1,1,1,1,1,10,150
7793,game,3,,,7,1,,78.7,77,2,,,38,centre,78.7,ok,0,0,1,1,1,1,1,10,150
7877,game,3,,,7,1,,78.7,77,2,,,38,centre,78.7,ok,0,0,1,1,1,1,1,10,150
7877,game,3,,,7,1,,78.7,77,2,,,38,centre,78.7,ok,0,0,1,1,1,1,1,10,150
7894,game,3,,,7,1,,78.7,77,2,,,38,centre,78.7,ok,0,0,1,1,1,1,1,10,150
7895,game,3,,,7,1,,,77,2,,,38,,,ok,1,1,1,1,,,1,10,150
7964,game,3,,,7,1,,,77,2,,,38,,,ok,1,2,1,1,,,1,10,150
7972,game,3,,,7,1,,,77,2,,,38,,,ok,1,3,1,1,,,1,10,150
7978,game,3,,,7,1,,,77,2,,,38,,,ok,1,4,1,1,,,1,10,150
8074,game,3,,,7,1,,,77,2,,,38,,,ok,1,5,1,1,,,1,10,150
8074,game,3,,,7,1,,,77,2,,,38,,,ok,1,5,1,1,,,1,10,150
8094,game,3,,,7,1,,,77,2,,,38,,,ok,1,5,1,1,,,1,10,150
8095,game,3,,,7,1,,,77,2,,,38,,,ok,1,6,1,1,,,1,10,150
8156,game,3,,,7,1,,,77,2,,,38,,,ok,1,7,1,1,,,1,10,150
8156,game,3,,,7,1,,,77,2,,,38,,,ok,1,7,1,1,,,1,10,150
8169,game,3,,,7,1,,,77,2,,,38,,,ok,1,8,1,1,,,1,10,150
8249,game,3,,,7,1,76.83,,77,2,,,38,,,ok,1,9,1,1,,,1,10,150
8250,game,3,,,7,1,76.83,,77,2,,,38,,,ok,1,9,1,1,,,1,10,150
8352,game,3,,,7,1,,76.83,77,2,,,38,centre,76.83,ok,0,0,1,1,1,1,1,10,150
8353,game,3,,,7,1,,76.83,77,2,,,38,centre,76.83,ok,0,0,1,1,1,1,1,10,150
8361,game,3,,,7,1,,76.83,77,2,,,38,centre,76.83,ok,0,0,1,1,1,1,1,10,150
8362,game,3,,,7,1,,76.83,77,2,,,38,centre,76.83,ok,0,0,1,1,1,1,1,10,150
8362,game,3,,,7,1,,76.83,77,2,,,38,centre,76.83,ok,0,0,1,1,1,1,1,10,150
8454,game,3,,,7,1,143.91,76.83,77,2,,,38,centre,76.83,ok,0,0,1,1,1,1,1,10,150
8455,game,3,,,7,1,143.91,76.83,77,2,,,38,centre,76.83,ok,0,0,1,1,1,1,1,10,150
8477,game,3,,,7,1,143.91,76.83,77,2,,,38,centre,76.83,ok,0,0,1,1,1,1,1,10,150
8478,game,3,,,7,1,143.91,76.83,77,2,,,38,centre,76.83,ok,0,0,1,1,1,1,1,10,150
8478,game,3,,,7,1,143.91,76.83,77,2,,,38,centre,76.83,ok,0,0,1,1,1,1,1,10,150
8509,game,3,,,7,1,143.91,143.91,84,2,,,38,centre,143.91,ok,0,0,1,1,1,2,1,10,150
8556,game,3,,,7,1,143.91,143.91,84,2,,,38,centre,143.91,ok,0,0,1,1,1,2,1,10,150
8563,game,3,,,7,1,84.55,143.91,84,2,,,38,centre,143.91,ok,0,0,1,1,1,2,1,10,150
8671,game,3,,,7,1,89.44,84.55,91,2,,,38,centre,84.55,ok,0,0,1,1,1,1,1,10,150
8671,game,3,,,7,1,89.44,84.55,91,2,,,38,centre,84.55,ok,0,0,1,1,1,1,1,10,150
8696,game,3,,,7,1,89.44,84.55,91,2,,,38,centre,84.55,ok,0,0,1,1,1,1,1,10,150
8696,game,3,,,7,1,89.44,84.55,91,2,,,38,centre,84.55,ok,0,0,1,1,1,1,1,10,150
8697,game,3,,,7,1,89.44,84.55,91,2,,,38,centre,84.55,ok,0,0,1,1,1,1,1,10,150
8704,game,3,,,7,1,89.44,84.55,91,2,80.18,,38,centre,84.55,ok,0,0,1,1,1,1,1,10,150
8773,game,3,,,7,1,,89.44,91,2,79.7,80.18,45,right,80.18,ok,0,0,1,1,2,1,1,10,150
8774,game,3,,,7,1,,89.44,91,2,79.7,80.18,45,right,80.18,ok,0,0,1,1,2,1,1,10,150
8784,game,3,,,7,1,,89.44,91,2,79.7,80.18,45,right,80.18,ok,0,0,1,1,2,1,1,10,150
8801,game,3,,,7,1,,89.44,91,2,79.7,80.18,45,right,80.18,ok,0,0,1,1,2,1,1,10,150
8864,game,3,,,7,1,,89.44,91,2,64.69,79.7,45,right,79.7,ok,0,0,1,1,2,1,1,10,150
8864,game,3,,,7,1,,89.44,91,2,64.69,79.7,45,right,79.7,ok,0,0,1,1,2,1,1,10,150
8888,game,3,,,7,1,,89.44,91,2,64.69,79.7,45,right,79.7,ok,0,0,1,1,2,1,1,10,150
8889,game,3,,,7,1,,89.44,91,2,64.69,79.7,45,right,79.7,ok,0,0,1,1,2,1,1,10,150
8968,game,3,,,7,1,,89.44,91,2,82.25,64.69,45,right,64.69,ok,0,0,1,1,2,1,1,10,150
8969,game,3,,,7,1,,89.44,91,2,82.25,64.69,45,right,64.69,ok,0,0,1,1,2,1,1,10,150
8983,game,3,,,7,1,,89.44,91,2,82.25,64.69,45,right,64.69,ok,0,0,1,1,2,1,1,10,150
9068,game,3,,,7,1,,89.44,91,2,,82.25,45,right,82.25,ok,0,0,1,1,2,1,1,10,150
9068,game,3,,,7,1,,89.44,91,2,,82.25,45,right,82.25,ok,0,0,1,1,2,1,1,10,150
9078,game,3,,,7,1,,89.44,91,2,,82.25,45,right,82.25,ok,0,0,1,1,2,1,1,10,150
9092,game,3,,,7,1,,89.44,91,2,,82.25,45,right,82.25,ok,0,0,1,1,2,1,1,10,150
9093,game,3,,,7,1,,89.44,91,2,,82.25,45,right,82.25,ok,0,0,1,1,2,1,1,10,150
9176,game,3,,,7,1,,,91,2,,82.25,45,right,82.25,ok,0,0,1,1,2,1,1,10,150
9182,game,3,,,7,1,,,91,2,,82.25,45,right,82.25,ok,0,0,1,1,2,1,1,10,150
9184,game,3,,,7,1,,,91,2,,82.25,45,right,82.25,ok,0,0,1,1,2,1,1,10,150
9275,game,3,,,7,1,,,91,2,,82.25,45,right,82.25,ok,0,0,1,1,2,1,1,10,150
9276,game,3,,,7,1,,,91,2,,82.25,45,right,82.25,ok,0,0,1,1,2,1,1,10,150
9298,game,3,,,7,1,,,91,2,62.22,82.25,45,right,82.25,ok,0,0,1,1,2,1,1,10,150
9299,game,3,,,7,1,,,91,2,62.22,82.25,45,right,82.25,ok,0,0,1,1,2,1,1,10,150
9299,game,3,,,7,1,,,91,2,62.22,82.25,45,right,82.25,ok,0,0,1,1,2,1,1,10,150
9322,game,3,,,7,1,,,91,2,62.22,62.22,45,right,62.22,ok,0,0,1,1,2,1,1,10,150
9381,game,3,,,7,1,,,91,2,62.63,62.22,45,right,62.22,ok,0,0,2,1,2,1,1,10,150
9477,game,3,,,7,1,,,91,2,62.2,62.63,45,right,62.63,ok,0,0,2,1,2,1,1,10,150
9478,game,3,,,7,1,,,91,2,62.2,62.63,45,right,62.63,ok,0,0,2,1,2,1,1,10,150
9489,game,3,,,7,1,,,91,2,62.2,62.63,45,right,62.63,ok,0,0,2,1,2,1,1,10,150
9502,game,3,,,7,1,,,91,2,62.2,62.63,45,right,62.63,ok,0,0,2,1,2,1,1,10,150
9503,game,3,,,7,1,,,91,2,62.2,62.63,45,right,62.63,ok,0,0,2,1,2,1,1,10,150
9503,game,3,,,7,1,,,91,2,62.2,62.63,45,right,62.63,ok,0,0,2,1,2,1,1,10,150
9580,game,3,,,7,1,,,91,2,62.2,62.2,45,right,62.2,ok,0,0,2,1,2,1,1,10,150
9581,game,3,,,7,1,,,91,2,62.2,62.2,45,right,62.2,ok,0,0,2,1,2,1,1,10,150
9603,game,3,,,7,1,,,91,2,62.2,62.2,45,right,62.2,ok,0,0,2,1,2,1,1,10,150
9604,game,3,,,7,1,,,91,2,86.38,62.2,45,right,62.2,ok,0,0,2,1,2,1,1,10,150
9604,game,3,,,7,1,,,91,2,86.38,62.2,45,right,62.2,ok,0,0,2,1,2,1,1,10,150
9682,game,3,,,7,1,,,91,2,,86.38,45,right,86.38,ok,0,0,2,1,2,1,1,10,150
9682,game,3,,,7,1,,,91,2,,86.38,45,right,86.38,ok,0,0,2,1,2,1,1,10,150
9701,game,3,,,7,1,,,91,2,,86.38,45,right,86.38,ok,0,0,2,1,2,1,1,10,150
9785,game,3,,,7,1,,,91,2,83.9,86.38,45,right,86.38,ok,0,0,2,1,2,1,1,10,150
9786,game,3,,,7,1,,,91,2,83.9,86.38,45,right,86.38,ok,0,0,2,1,2,1,1,10,150
9806,game,3,,,7,1,,,91,2,83.9,86.38,45,right,86.38,ok,0,0,2,1,2,1,1,10,150
9807,game,3,,,7,1,,,91,2,83.9,86.38,45,right,86.38,ok,0,0,2,1,2,1,1,10,150
9892,game,3,,,7,1,,,91,2,86.42,83.9,45,right,83.9,ok,0,0,2,1,2,1,1,10,150
9892,game,3,,,7,1,,,91,2,86.42,83.9,45,right,83.9,ok,0,0,2,1,2,1,1,10,150
9917,game,3,,,7,1,,,91,2,86.42,83.9,45,right,83.9,ok,0,0,2,1,2,1,1,10,150
9918,game,3,,,7,1,,,91,2,70.74,83.9,45,right,83.9,ok,0,0,2,1,2,1,1,10,150
9918,game,3,,,7,1,,,91,2,70.74,83.9,45,right,83.9,ok,0,0,2,1,2,1,1,10,150
10015,game,3,,,7,1,,,91,2,87.26,70.74,45,right,70.74,ok,0,0,2,1,2,1,1,10,150
10015,game,3,,,7,1,,,91,2,87.26,70.74,45,right,70.74,ok,0,0,2,1,2,1,1,10,150
10037,game,3,,,7,1,,,91,2,87.26,87.26,45,right,87.26,ok,0,0,2,1,2,1,1,10,150
10038,game,3,,,7,1,,,91,2,87.26,87.26,45,right,87.26,ok,0,0,2,1,2,1,1,10,150
10103,game,3,,,7,1,,,91,2,65.46,87.26,45,right,87.26,ok,0,0,2,1,2,1,1,10,150
10109,game,3,,,7,1,,,91,2,65.46,87.26,45,right,87.26,ok,0,0,2,1,2,1,1,10,150
10117,game,3,,,7,1,,,91,2,65.46,65.46,45,right,65.46,ok,0,0,2,1,2,1,1,10,150
10207,game,3,,,7,1,,,91,2,,65.46,45,right,65.46,ok,0,0,2,1,2,1,1,10,150
10207,game,3,,,7,1,,,91,2,,65.46,45,right,65.46,ok,0,0,2,1,2,1,1,10,150
10218,game,3,,,7,1,,,91,2,,65.46,45,right,65.46,ok,0,0,2,1,2,1,1,10,150
10233,game,3,,,7,1,,,91,2,,65.46,45,right,65.46,ok,0,0,2,1,2,1,1,10,150
10234,game,3,,,7,1,,,91,2,,65.46,45,right,65.46,ok,0,0,2,1,2,1,1,10,150
10297,game,3,,,7,1,,,91,2,,65.46,45,right,65.46,ok,0,0,2,1,2,1,1,10,150
10297,game,3,,,7,1,,,91,2,,65.46,45,right,65.46,ok,0,0,2,1,2,1,1,10,150
10398,game,3,,,7,1,,,91,2,,65.46,45,right,65.46,ok,0,0,2,1,2,1,1,10,150
10399,game,3,,,7,1,,,91,2,,65.46,45,right,65.46,ok,0,0,2,1,2,1,1,10,150
10405,game,3,,,7,1,,,91,2,,65.46,45,right,65.46,ok,0,0,2,1,2,1,1,10,150
10418,game,3,,,7,1,,,91,2,,65.46,45,right,65.46,ok,0,0,2,1,2,1,1,10,150
10419,game,3,,,7,1,,,91,2,,65.46,45,right,65.46,ok,0,0,2,1,2,1,1,10,150
10503,game,3,,,7,1,,,91,2,,65.46,45,right,65.46,ok,0,0,2,1,2,1,1,10,150
10504,game,3,,,7,1,,,91,2,,65.46,45,right,65.46,ok,0,0,2,1,2,1,1,10,150
10514,game,3,,,7,1,,,91,2,,65.46,45,right,65.46,ok,0,0,2,1,2,1,1,10,150
10604,game,3,,,7,1,,,91,2,,,45,,,ok,1,0,2,1,,,1,10,150
10605,game,3,,,7,1,,,91,2,,,45,,,ok,1,0,2,1,,,1,10,150
10631,game,3,,,7,1,,,91,2,188.77,,45,,,ok,1,1,2,1,,,1,10,150
10631,game,3,,,7,1,,,91,2,,,46,,,ok,1,2,2,1,,,1,10,150
10708,game,3,,,7,1,,,91,2,,,46,,,ok,1,3,2,1,,,1,10,150
10708,game,3,,,7,1,,,91,2,,,46,,,ok,1,3,2,1,,,1,10,150
10734,game,3,,,7,1,,,91,2,,,46,,,ok,1,3,2,1,,,1,10,150
10734,game,3,,,7,1,,,91,2,,,46,,,ok,1,3,2,1,,,1,10,150
10810,game,3,,,7,1,,,91,2,,,46,,,ok,1,4,2,1,,,1,10,150
10818,game,3,,,7,1,,,91,2,,,46,,,ok,1,5,2,1,,,1,10,150
10827,game,3,,,7,1,,,91,2,52.12,,46,,,ok,1,6,2,1,,,1,10,150
10836,game,3,,,7,1,,,91,2,52.12,52.12,46,right,52.12,ok,0,0,2,1,2,1,1,10,150
10836,game,3,,,7,1,,,91,2,52.12,52.12,46,right,52.12,ok,0,0,2,1,2,1,1,10,150
10922,game,3,,,7,1,,,91,2,52.12,52.12,46,right,52.12,ok,0,0,2,1,2,1,1,10,150
10922,game,3,,,7,1,,,91,2,52.12,52.12,46,right,52.12,ok,0,0,2,1,2,1,1,10,150
11014,game,3,,,7,1,,,91,2,,52.12,46,right,52.12,ok,0,0,2,1,2,1,1,10,150
11014,game,3,,,7,1,,,91,2,,52.12,46,right,52.12,ok,0,0,2,1,2,1,1,10,150
11030,game,3,,,7,1,,,91,2,,52.12,46,right,52.12,ok,0,0,2,1,2,1,1,10,150
11030,game,3,,,7,1,,,91,2,,52.12,46,right,52.12,ok,0,0,2,1,2,1,1,10,150
11119,game,3,140.03,,7,1,,,91,2,,52.12,46,right,52.12,ok,0,0,2,1,2,1,1,10,150
11120,game,3,,,7,1,,,91,2,,52.12,46,right,52.12,ok,0,0,2,1,2,1,1,10,150
11143,game,3,,,7,1,,,91,2,,52.12,46,right,52.12,ok,0,0,2,1,2,1,1,10,150
11144,game,3,,,7,1,,,91,2,,52.12,46,right,52.12,ok,0,0,2,1,2,1,1,10,150
11225,game,3,,,7,1,,,91,2,,52.12,46,right,52.12,ok,0,0,2,1,2,1,1,10,150
11226,game,3,,,7,1,,,91,2,,52.12,46,right,52.12,ok,0,0,2,1,2,1,1,10,150
11240,game,3,,,7,1,,,91,2,,52.12,46,right,52.12,ok,0,0,2,1,2,1,1,10,150
11240,game,3,,,7,1,,,91,2,,52.12,46,right,52.12,ok,0,0,2,1,2,1,1,10,150
11321,game,3,,,7,1,,,91,2,,52.12,46,right,52.12,ok,0,0,2,1,2,1,1,10,150
11322,game,3,,,7,1,,,91,2,,52.12,46,right,52.12,ok,0,0,2,1,2,1,1,10,150
11332,game,3,,,7,1,,,91,2,,52.12,46,right,52.12,ok,0,0,2,1,2,1,1,10,150
11425,game,3,,,7,1,,,91,2,81.69,,46,,,ok,1,0,2,1,,,1,10,150
11425,game,3,,,7,1,,,91,2,81.69,,46,,,ok,1,0,2,1,,,1,10,150
11446,game,3,,,7,1,,,91,2,81.69,,46,,,ok,1,0,2,1,,,1,10,150
11447,game,3,,,7,1,,,91,2,81.69,81.69,46,right,81.69,ok,0,0,2,1,2,1,1,10,150
11448,game,3,,,7,1,,,91,2,81.69,81.69,46,right,81.69,ok,0,0,2,1,2,1,1,10,150
11477,game,3,,,7,1,,,91,2,80.4,81.69,46,right,81.69,ok,0,0,2,1,2,1,1,10,150
11478,game,3,,,7,1,,,91,2,80.4,81.69,46,right,81.69,ok,0,0,2,1,2,1,1,10,150
11527,game,3,,,7,1,,,91,2,80.4,80.4,46,right,80.4,ok,0,0,2,1,2,1,1,10,150
11527,game,3,,,7,1,,,91,2,80.4,80.4,46,right,80.4,ok,0,0,2,1,2,1,1,10,150
11630,game,3,,,7,1,,,91,2,79.94,80.4,46,right,80.4,ok,0,0,2,1,2,1,1,10,150
11630,game,3,,,7,1,,,91,2,79.94,80.4,46,right,80.4,ok,0,0,2,1,2,1,1,10,150
11652,game,3,,,7,1,,,91,2,79.94,80.4,46,right,80.4,ok,0,0,2,1,2,1,1,10,150
11653,game,3,,,7,1,,,91,2,79.94,80.4,46,right,80.4,ok,0,0,2,1,2,1,1,10,150
11730,game,3,,,7,1,,,91,2,80.36,79.94,46,right,79.94,ok,0,0,2,1,2,1,1,10,150
11731,game,3,,,7,1,,,91,2,80.36,79.94,46,right,79.94,ok,0,0,2,1,2,1,1,10,150
11754,game,3,,,7,1,,,91,2,80.36,79.94,46,right,79.94,ok,0,0,2,1,2,1,1,10,150
11755,game,3,,,7,1,,,91,2,80.36,79.94,46,right,79.94,ok,0,0,2,1,2,1,1,10,150
11756,game,3,,,7,1,204.94,,91,2,80.36,79.94,46,right,79.94,ok,0,0,2,1,2,1,1,10,150
11832,game,3,,,7,1,204.94,204.94,96,2,80.36,80.36,46,right,80.36,ok,0,0,2,1,2,1,1,10,150
11837,game,3,,,7,1,,204.94,96,2,79.95,80.36,46,right,80.36,ok,0,0,2,1,2,1,1,10,150
11838,game,3,,,7,1,,204.94,96,2,79.95,80.36,46,right,80.36,ok,0,0,2,1,2,1,1,10,150
11845,game,3,,,7,1,,204.94,96,2,63.3,80.36,46,right,80.36,ok,0,0,2,1,2,1,1,10,150
11935,game,3,,,7,1,,204.94,96,2,59.1,63.3,46,right,63.3,ok,0,0,2,1,2,1,1,10,150
11940,game,3,206.16,,7,1,,204.94,96,2,59.1,63.3,46,right,63.3,ok,0,0,2,1,2,1,1,10,150
11944,game,3,,206.16,7,1,,204.94,96,2,59.1,63.3,46,right,63.3,ok,0,0,2,1,2,1,1,10,150
11949,game,3,,206.16,7,1,,204.94,96,2,59.1,59.1,46,right,59.1,ok,0,0,2,1,2,1,1,10,150
12038,game,3,,206.16,7,1,,204.94,96,2,81.19,59.1,46,right,59.1,ok,0,0,2,1,2,1,1,10,150
12039,game,3,,206.16,7,1,,204.94,96,2,81.19,59.1,46,right,59.1,ok,0,0,2,1,2,1,1,10,150
12061,game,3,,206.16,7,1,,204.94,96,2,81.19,59.1,46,right,59.1,ok,0,0,2,1,2,1,1,10,150
12062,game,3,,206.16,7,1,,204.94,96,2,81.19,59.1,46,right,59.1,ok,0,0,2,1,2,1,1,10,150
12139,game,3,,206.16,7,1,,204.94,96,2,81.19,81.19,46,right,81.19,ok,0,0,2,1,2,1,1,10,150
12139,game,3,,206.16,7,1,,204.94,96,2,81.19,81.19,46,right,81.19,ok,0,0,2,1,2,1,1,10,150
12161,game,3,,206.16,7,1,,204.94,96,2,81.19,81.19,46,right,81.19,ok,0,0,2,1,2,1,1,10,150
12243,game,3,,206.16,7,1,92.37,,96,2,81.19,81.19,46,right,81.19,ok,0,0,2,1,2,1,1,10,150
12243,game,3,,206.16,7,1,92.37,,96,2,81.19,81.19,46,right,81.19,ok,0,0,2,1,2,1,1,10,150
12265,game,3,,206.16,7,1,92.37,,96,2,81.19,81.19,46,right,81.19,ok,0,0,2,1,2,1,1,10,150
12265,game,3,,206.16,7,1,92.37,,97,2,78.8,81.19,46,right,81.19,ok,0,0,2,1,2,1,1,10,150
12266,game,3,,206.16,7,1,92.37,,97,2,78.8,81.19,46,right,81.19,ok,0,0,2,1,2,1,1,10,150
12295,game,3,223.7,,7,1,92.37,,101,2,78.8,78.8,46,right,78.8,ok,0,0,2,1,2,1,1,10,150
12299,game,3,223.7,223.7,7,1,92.37,,102,2,,78.8,46,right,78.8,ok,0,0,2,1,2,1,1,10,150
12343,game,3,223.7,223.7,7,1,92.37,92.37,103,2,90.07,78.8,46,right,78.8,ok,0,0,2,1,2,1,1,10,150
12351,game,3,,223.7,7,1,92.37,92.37,103,2,90.07,78.8,46,right,78.8,ok,0,0,2,1,2,1,1,10,150
12447,game,3,,223.7,7,1,92.37,92.37,103,2,,90.07,46,right,90.07,ok,0,0,2,1,2,1,1,10,150
12459,game,3,,223.7,7,1,92.37,92.37,103,2,,90.07,46,right,90.07,ok,0,0,2,1,2,1,1,10,150
12464,game,3,,223.7,7,1,154.76,92.37,103,2,91.41,90.07,46,right,90.07,ok,0,0,2,1,2,1,1,10,150
12464,game,3,,223.7,7,1,154.76,92.37,103,2,91.41,90.07,46,right,90.07,ok,0,0,2,1,2,1,1,10,150
12489,game,3,,223.7,7,1,154.76,92.37,103,2,91.41,90.07,46,right,90.07,ok,0,0,2,1,2,1,1,10,150
12550,game,3,,223.7,7,1,,154.76,110,2,91.41,91.41,46,right,91.41,ok,0,0,2,1,2,1,1,10,150
12560,game,3,,223.7,7,1,,154.76,110,2,91.41,91.41,46,right,91.41,ok,0,0,2,1,2,1,1,10,150
12652,game,3,,223.7,7,1,,154.76,110,2,,91.41,46,right,91.41,ok,0,0,2,1,2,1,1,10,150
12652,game,3,,223.7,7,1,,154.76,110,2,,91.41,46,right,91.41,ok,0,0,2,1,2,1,1,10,150
12673,game,3,,223.7,7,1,,154.76,110,2,,91.41,46,right,91.41,ok,0,0,2,1,2,1,1,10,150
12674,game,3,,223.7,7,1,,154.76,110,2,,91.41,46,right,91.41,ok,0,0,2,1,2,1,1,10,150
12674,game,3,,223.7,7,1,,154.76,110,2,,91.41,46,right,91.41,ok,0,0,2,1,2,1,1,10,150
12755,game,3,,,7,1,,154.76,110,2,,91.41,46,right,91.41,ok,0,0,2,1,2,1,1,10,150
12755,game,3,,,7,1,,154.76,110,2,,91.41,46,right,91.41,ok,0,0,2,1,2,1,1,10,150
12778,game,3,,,7,1,,154.76,110,2,,91.41,46,right,91.41,ok,0,0,2,1,2,1,1,10,150
12810,game,3,,,7,1,,154.76,110,2,,91.41,46,right,91.41,ok,0,0,2,1,2,1,1,10,150
12811,game,3,,,7,1,,154.76,110,2,115.49,91.41,46,right,91.41,ok,0,0,2,1,2,1,1,10,150
12818,game,3,,,7,1,,154.76,110,2,115.49,91.41,46,right,91.41,ok,0,0,2,1,2,1,1,10,150
