t,screen,left_node,left_raw_cm,left_filtered_cm,left_rejected,centre_node,centre_raw_cm,centre_filtered_cm,centre_rejected,right_node,right_raw_cm,right_filtered_cm,right_rejected,active_sensor,active_cm,status,held,bad_readings,grid_x,grid_y,raw_grid_x,raw_grid_y,calibrated,alert_cm,max_cm
12146,game,3,,,0,1,,,42,2,,,43,,,ok,1,34,2,1,,,1,10,150
12147,game,3,,,0,1,,,42,2,,,43,,,ok,1,34,2,1,,,1,10,150
12162,game,3,,,0,1,,,42,2,,,43,,,ok,1,34,2,1,,,1,10,150
12248,game,3,,,0,1,,,42,2,,,43,,,ok,1,35,2,1,,,1,10,150
12248,game,3,,,0,1,,,42,2,,,43,,,ok,1,35,2,1,,,1,10,150
12265,game,3,,,0,1,,,42,2,,,43,,,ok,1,35,2,1,,,1,10,150
12266,game,3,,,0,1,,,42,2,,,43,,,ok,1,36,2,1,,,1,10,150
12353,game,3,,,0,1,,,42,2,,,43,,,ok,1,37,2,1,,,1,10,150
12355,game,3,,,0,1,,,42,2,,,43,,,ok,1,38,2,1,,,1,10,150
12355,game,3,,,0,1,,,42,2,,,43,,,ok,1,38,2,1,,,1,10,150
12375,game,3,,,0,1,,,42,2,,,43,,,ok,1,38,2,1,,,1,10,150
12376,game,3,,,0,1,,,42,2,,,43,,,ok,1,38,2,1,,,1,10,150
12454,game,3,,,0,1,,,42,2,,,43,,,ok,1,39,2,1,,,1,10,150
12465,game,3,,,0,1,,,42,2,,,43,,,ok,1,40,2,1,,,1,10,150
12465,game,3,,,0,1,,,42,2,,,43,,,ok,1,40,2,1,,,1,10,150
12505,game,3,,,0,1,,,42,2,,,43,,,ok,1,41,2,1,,,1,10,150
12506,game,3,,,0,1,,,42,2,,,43,,,ok,1,41,2,1,,,1,10,150
12556,game,3,,,0,1,,,42,2,,,43,,,ok,1,42,2,1,,,1,10,150
12671,game,3,,,0,1,,,42,2,,,43,,,ok,1,43,2,1,,,1,10,150
12672,game,3,,,0,1,,,42,2,,,43,,,ok,1,43,2,1,,,1,10,150
12690,game,3,,,0,1,,,42,2,,,43,,,ok,1,43,2,1,,,1,10,150
12690,game,3,,,0,1,,,42,2,,,43,,,ok,1,43,2,1,,,1,10,150
12711,game,3,,,0,1,,,42,2,,,43,,,ok,1,44,2,1,,,1,10,150
12763,game,3,,,0,1,,,42,2,,,43,,,ok,1,45,2,1,,,1,10,150
12766,game,3,,,0,1,,,42,2,,,43,,,ok,1,46,2,1,,,1,10,150
12767,game,3,,,0,1,,,42,2,,,43,,,ok,1,46,2,1,,,1,10,150
12786,game,3,,,0,1,,,42,2,,,43,,,ok,1,46,2,1,,,1,10,150
12864,game,3,,,0,1,,,42,2,,,43,,,ok,1,47,2,1,,,1,10,150
12864,game,3,,,0,1,,,42,2,,,43,,,ok,1,47,2,1,,,1,10,150
12880,game,3,,,0,1,,,42,2,,,43,,,ok,1,48,2,1,,,1,10,150
12965,game,3,,,0,1,,,42,2,,,43,,,ok,1,49,2,1,,,1,10,150
12966,game,3,,,0,1,,,42,2,,,43,,,ok,1,50,2,1,,,1,10,150
12966,game,3,,,0,1,,,42,2,,,43,,,ok,1,50,2,1,,,1,10,150
12993,game,3,,,0,1,,,42,2,,,43,,,ok,1,51,2,1,,,1,10,150
13074,game,3,,,0,1,,,42,2,163.73,,43,,,ok,1,52,2,1,,,1,10,150
13075,game,3,,,0,1,,,42,2,,,43,,,ok,1,52,2,1,,,1,10,150
13090,game,3,,,0,1,,,42,2,,,43,,,ok,1,53,2,1,,,1,10,150
13091,game,3,,,0,1,,,42,2,,,43,,,ok,1,54,2,1,,,1,10,150
13172,game,3,,,0,1,,,42,2,,,43,,,ok,1,55,2,1,,,1,10,150
13173,game,3,,,0,1,,,42,2,,,43,,,ok,1,55,2,1,,,1,10,150
13190,game,3,,,0,1,,,42,2,,,43,,,ok,1,55,2,1,,,1,10,150
13191,game,3,,,0,1,,,42,2,,,43,,,ok,1,56,2,1,,,1,10,150
13273,game,3,,,0,1,,,42,2,,,43,,,ok,1,57,2,1,,,1,10,150
13275,game,3,,,0,1,,,42,2,,,43,,,ok,1,58,2,1,,,1,10,150
13275,game,3,,,0,1,,,42,2,,,43,,,ok,1,58,2,1,,,1,10,150
13375,game,3,,,0,1,,,42,2,,,43,,,ok,1,59,2,1,,,1,10,150
13376,game,3,,,0,1,,,42,2,,,43,,,ok,1,59,2,1,,,1,10,150
13388,game,3,,,0,1,,,42,2,,,43,,,ok,1,60,2,1,,,1,10,150
13389,game,3,,,0,1,,,42,2,,,43,,,ok,1,60,2,1,,,1,10,150
13477,game,3,,,0,1,,,42,2,124.89,,43,,,ok,1,61,2,1,,,1,10,150
13479,game,3,,,0,1,,,42,2,,124.89,43,right,124.89,ok,0,0,2,1,2,2,1,10,150
13480,game,3,,,0,1,,,42,2,,124.89,43,right,124.89,ok,0,0,2,1,2,2,1,10,150
13580,game,3,,,0,1,,,42,2,,124.89,43,right,124.89,ok,0,0,2,1,2,2,1,10,150
13581,game,3,,,0,1,,,42,2,,124.89,43,right,124.89,ok,0,0,2,1,2,2,1,10,150
13598,game,3,,,0,1,,,42,2,,124.89,43,right,124.89,ok,0,0,2,1,2,2,1,10,150
13599,game,3,,,0,1,,,42,2,,124.89,43,right,124.89,ok,0,0,2,1,2,2,1,10,150
13684,game,3,,,0,1,,,42,2,,124.89,43,right,124.89,ok,0,0,2,1,2,2,1,10,150
13684,game,3,,,0,1,,,42,2,,124.89,43,right,124.89,ok,0,0,2,1,2,2,1,10,150
13701,game,3,,,0,1,,,42,2,,124.89,43,right,124.89,ok,0,0,2,1,2,2,1,10,150
13702,game,3,,,0,1,,,42,2,,124.89,43,right,124.89,ok,0,0,2,1,2,2,1,10,150
13785,game,3,,,0,1,,,42,2,,124.89,43,right,124.89,ok,0,0,2,1,2,2,1,10,150
13786,game,3,,,0,1,,,42,2,,124.89,43,right,124.89,ok,0,0,2,1,2,2,1,10,150
13802,game,3,,,0,1,,,42,2,,124.89,43,right,124.89,ok,0,0,2,1,2,2,1,10,150
13803,game,3,,,0,1,,,42,2,,124.89,43,right,124.89,ok,0,0,2,1,2,2,1,10,150
13804,game,3,,,0,1,,,42,2,,124.89,43,right,124.89,ok,0,0,2,1,2,2,1,10,150
13888,game,3,,,0,1,,,42,2,,,43,,,ok,1,1,2,1,,,1,10,150
13892,game,3,,,0,1,,,42,2,,,43,,,ok,1,2,2,1,,,1,10,150
13990,game,3,,,0,1,,,42,2,,,43,,,ok,1,3,2,1,,,1,10,150
13990,game,3,,,0,1,,,42,2,,,43,,,ok,1,3,2,1,,,1,10,150
14018,game,3,,,0,1,,,42,2,,,43,,,ok,1,4,2,1,,,1,10,150
14019,game,3,,,0,1,,,42,2,,,43,,,ok,1,5,2,1,,,1,10,150
14091,game,3,,,0,1,,,42,2,,,43,,,ok,1,6,2,1,,,1,10,150
14093,game,3,,,0,1,,,42,2,,,43,,,ok,1,7,2,1,,,1,10,150
14094,game,3,,,0,1,,,42,2,,,43,,,ok,1,7,2,1,,,1,10,150
14112,game,3,,,0,1,,,42,2,,,43,,,ok,1,8,2,1,,,1,10,150
14195,game,3,,,0,1,,,42,2,,,43,,,ok,1,9,2,1,,,1,10,150
14196,game,3,,,0,1,,,42,2,,,43,,,ok,1,9,2,1,,,1,10,150
14222,game,3,,,0,1,,,42,2,,,43,,,ok,1,9,2,1,,,1,10,150
14223,game,3,,,0,1,,,42,2,,,43,,,ok,1,10,2,1,,,1,10,150
14224,game,3,,,0,1,,,42,2,,,43,,,ok,1,10,2,1,,,1,10,150
14297,game,3,,,0,1,,,42,2,,,43,,,ok,1,11,2,1,,,1,10,150
14305,game,3,,,0,1,,,42,2,,,43,,,ok,1,12,2,1,,,1,10,150
14402,game,3,,,0,1,82.1,,42,2,,,43,,,ok,1,13,2,1,,,1,10,150
14403,game,3,,,0,1,82.1,,42,2,,,43,,,ok,1,13,2,1,,,1,10,150
14414,game,3,,,0,1,82.1,,42,2,,,43,,,ok,1,13,2,1,,,1,10,150
14424,game,3,,,0,1,82.1,,42,2,,,43,,,ok,1,13,2,1,,,1,10,150
14425,game,3,,,0,1,82.1,,42,2,,,43,,,ok,1,13,2,1,,,1,10,150
14502,game,3,,,0,1,82.89,82.1,49,2,,,43,centre,82.1,ok,0,0,2,1,1,1,1,10,150
14503,game,3,,,0,1,82.89,82.1,49,2,,,43,centre,82.1,ok,0,0,2,1,1,1,1,10,150
14520,game,3,,,0,1,82.89,82.1,49,2,,,43,centre,82.1,ok,0,0,2,1,1,1,1,10,150
14608,game,3,,,0,1,,82.89,49,2,,,43,centre,82.89,ok,0,0,2,1,1,1,1,10,150
14613,game,3,,,0,1,,82.89,49,2,,,43,centre,82.89,ok,0,0,2,1,1,1,1,10,150
14613,game,3,,,0,1,,82.89,49,2,,,43,centre,82.89,ok,0,0,2,1,1,1,1,10,150
14633,game,3,,,0,1,,82.89,49,2,,,43,centre,82.89,ok,0,0,2,1,1,1,1,10,150
14633,game,3,,,0,1,,82.89,49,2,,,43,centre,82.89,ok,0,0,2,1,1,1,1,10,150
14646,game,3,,,0,1,,82.89,49,2,,,43,centre,82.89,ok,0,0,2,1,1,1,1,10,150
14706,game,3,,,0,1,,82.89,49,2,,,43,centre,82.89,ok,0,0,2,1,1,1,1,10,150
14717,game,3,,,0,1,,82.89,49,2,,,43,centre,82.89,ok,0,0,2,1,1,1,1,10,150
14813,game,3,,,0,1,,82.89,49,2,,,43,centre,82.89,ok,0,0,2,1,1,1,1,10,150
14817,game,3,,,0,1,,82.89,49,2,,,43,centre,82.89,ok,0,0,2,1,1,1,1,10,150
14818,game,3,,,0,1,,82.89,49,2,,,43,centre,82.89,ok,0,0,2,1,1,1,1,10,150
14913,game,3,,,0,1,179.73,82.89,49,2,,,43,centre,82.89,ok,0,0,2,1,1,1,1,10,150
14913,game,3,,,0,1,179.73,82.89,49,2,,,43,centre,82.89,ok,0,0,2,1,1,1,1,10,150
14932,game,3,,,0,1,179.73,82.89,49,2,,,43,centre,82.89,ok,0,0,2,1,1,1,1,10,150
14932,game,3,,,0,1,179.73,82.89,49,2,,,43,centre,82.89,ok,0,0,2,1,1,1,1,10,150
14959,game,3,,,0,1,179.73,82.89,55,2,,,43,centre,82.89,ok,0,0,2,1,1,1,1,10,150
14966,game,3,,,0,1,179.73,179.73,56,2,158.02,,43,centre,179.73,ok,1,1,2,1,,,1,10,150
14968,game,3,,,0,1,,179.73,56,2,158.02,,43,centre,179.73,ok,1,1,2,1,,,1,10,150
15118,game,3,,,0,1,,179.73,56,2,,158.02,43,right,158.02,ok,1,2,2,1,,,1,10,150
15121,game,3,,,0,1,,179.73,56,2,,158.02,43,right,158.02,ok,1,3,2,1,,,1,10,150
15122,game,3,,,0,1,,179.73,56,2,,158.02,43,right,158.02,ok,1,3,2,1,,,1,10,150
15140,game,3,,,0,1,,179.73,56,2,,158.02,43,right,158.02,ok,1,3,2,1,,,1,10,150
15141,game,3,,,0,1,,179.73,56,2,,158.02,43,right,158.02,ok,1,4,2,1,,,1,10,150
15142,game,3,,,0,1,,179.73,56,2,,158.02,43,right,158.02,ok,1,4,2,1,,,1,10,150
15225,game,3,,,0,1,,179.73,56,2,,158.02,43,right,158.02,ok,1,5,2,1,,,1,10,150
15244,game,3,,,0,1,,179.73,56,2,,158.02,43,right,158.02,ok,1,6,2,1,,,1,10,150
15244,game,3,,,0,1,,179.73,56,2,,158.02,43,right,158.02,ok,1,6,2,1,,,1,10,150
15326,game,3,,,0,1,,,56,2,248.8,158.02,43,right,158.02,ok,1,7,2,1,,,1,10,150
15326,game,3,,,0,1,,,56,2,248.8,158.02,43,right,158.02,ok,1,7,2,1,,,1,10,150
15341,game,3,,,0,1,,,56,2,,158.02,44,right,158.02,ok,1,8,2,1,,,1,10,150
15342,game,3,,,0,1,,,56,2,,158.02,44,right,158.02,ok,1,9,2,1,,,1,10,150
15346,game,3,213.86,,0,1,,,56,2,,158.02,44,right,158.02,ok,1,10,2,1,,,1,10,150
15427,game,3,,213.86,0,1,,,56,2,,158.02,44,right,158.02,ok,1,11,2,1,,,1,10,150
15429,game,3,,213.86,0,1,,,56,2,,158.02,44,right,158.02,ok,1,11,2,1,,,1,10,150
15446,game,3,,213.86,0,1,,,56,2,,158.02,44,right,158.02,ok,1,11,2,1,,,1,10,150
15447,game,3,,213.86,0,1,,,56,2,,158.02,44,right,158.02,ok,1,12,2,1,,,1,10,150
15526,game,3,,213.86,0,1,,,56,2,,,44,left,213.86,ok,1,13,2,1,,,1,10,150
15527,game,3,,213.86,0,1,,,56,2,,,44,left,213.86,ok,1,13,2,1,,,1,10,150
15630,game,3,,213.86,0,1,,,56,2,,,44,left,213.86,ok,1,14,2,1,,,1,10,150
15631,game,3,,213.86,0,1,,,56,2,,,44,left,213.86,ok,1,14,2,1,,,1,10,150
15642,game,3,,213.86,0,1,,,56,2,,,44,left,213.86,ok,1,15,2,1,,,1,10,150
15731,game,3,,213.86,0,1,,,56,2,,,44,left,213.86,ok,1,16,2,1,,,1,10,150
15732,game,3,,213.86,0,1,,,56,2,,,44,left,213.86,ok,1,16,2,1,,,1,10,150
15748,game,3,,213.86,0,1,,,56,2,,,44,left,213.86,ok,1,16,2,1,,,1,10,150
15749,game,3,,213.86,0,1,,,56,2,,,44,left,213.86,ok,1,16,2,1,,,1,10,150
15760,game,3,,213.86,0,1,,,56,2,,,44,left,213.86,ok,1,17,2,1,,,1,10,150
15834,game,3,,,0,1,,,56,2,,,44,,,ok,1,18,2,1,,,1,10,150
15834,game,3,,,0,1,,,56,2,,,44,,,ok,1,18,2,1,,,1,10,150
15849,game,3,,,0,1,,,56,2,,,44,,,ok,1,19,2,1,,,1,10,150
15850,game,3,,,0,1,,,56,2,,,44,,,ok,1,20,2,1,,,1,10,150
15936,game,3,,,0,1,,,56,2,,,44,,,ok,1,21,2,1,,,1,10,150
15936,game,3,,,0,1,,,56,2,,,44,,,ok,1,21,2,1,,,1,10,150
15947,game,3,,,0,1,,,56,2,,,44,,,ok,1,22,2,1,,,1,10,150
16039,game,3,,,0,1,,,56,2,,,44,,,ok,1,23,2,1,,,1,10,150
16040,game,3,,,0,1,,,56,2,,,44,,,ok,1,23,2,1,,,1,10,150
16057,game,3,,,0,1,,,56,2,,,44,,,ok,1,23,2,1,,,1,10,150
16058,game,3,,,0,1,,,56,2,,,44,,,ok,1,23,2,1,,,1,10,150
16143,game,3,,,0,1,,,56,2,,,44,,,ok,1,24,2,1,,,1,10,150
16148,game,3,,,0,1,,,56,2,,,44,,,ok,1,25,2,1,,,1,10,150
16148,game,3,,,0,1,,,56,2,,,44,,,ok,1,25,2,1,,,1,10,150
16163,game,3,,,0,1,229.11,,56,2,,,44,,,ok,1,26,2,1,,,1,10,150
16242,game,3,,,0,1,,229.11,63,2,,,44,centre,229.11,ok,1,27,2,1,,,1,10,150
16243,game,3,,,0,1,,229.11,63,2,,,44,centre,229.11,ok,1,27,2,1,,,1,10,150
16258,game,3,,,0,1,,229.11,63,2,,,44,centre,229.11,ok,1,27,2,1,,,1,10,150
16259,game,3,,,0,1,,229.11,63,2,,,44,centre,229.11,ok,1,28,2,1,,,1,10,150
16349,game,3,,,0,1,91.98,229.11,63,2,,,44,centre,229.11,ok,1,29,2,1,,,1,10,150
16351,game,3,,,0,1,91.98,229.11,63,2,,,44,centre,229.11,ok,1,29,2,1,,,1,10,150
16365,game,3,,,0,1,91.98,229.11,63,2,,,44,centre,229.11,ok,1,29,2,1,,,1,10,150
16366,game,3,,,0,1,91.98,229.11,63,2,,,44,centre,229.11,ok,1,29,2,1,,,1,10,150
16448,game,3,,,0,1,249.52,91.98,70,2,,,44,centre,91.98,ok,0,0,2,1,1,1,1,10,150
16450,game,3,,,0,1,249.52,91.98,70,2,,,44,centre,91.98,ok,0,0,2,1,1,1,1,10,150
16466,game,3,,,0,1,249.52,91.98,71,2,,,44,centre,91.98,ok,0,0,2,1,1,1,1,10,150
16548,game,3,,,0,1,249.52,249.52,77,2,,,44,centre,249.52,ok,1,0,2,1,,,1,10,150
16552,game,3,,,0,1,,249.52,77,2,,,44,centre,249.52,ok,1,1,2,1,,,1,10,150
16565,game,3,,,0,1,,249.52,77,2,,,44,centre,249.52,ok,1,2,2,1,,,1,10,150
16651,game,3,184.04,,0,1,,249.52,77,2,,,44,centre,249.52,ok,1,3,2,1,,,1,10,150
16652,game,3,,,0,1,,249.52,77,2,,,44,centre,249.52,ok,1,3,2,1,,,1,10,150
16669,game,3,,,0,1,,249.52,77,2,,,44,centre,249.52,ok,1,3,2,1,,,1,10,150
16671,game,3,,,0,1,,249.52,77,2,,,44,centre,249.52,ok,1,4,2,1,,,1,10,150
16671,game,3,,,0,1,,249.52,77,2,,,44,centre,249.52,ok,1,4,2,1,,,1,10,150
16685,game,3,,,0,1,,249.52,77,2,,,44,centre,249.52,ok,1,4,2,1,,,1,10,150
16755,game,3,,,0,1,,249.52,77,2,,,44,centre,249.52,ok,1,5,2,1,,,1,10,150
16760,game,3,,,0,1,,249.52,77,2,,,44,centre,249.52,ok,1,6,2,1,,,1,10,150
16761,game,3,,,0,1,,249.52,77,2,,,44,centre,249.52,ok,1,6,2,1,,,1,10,150
16859,game,3,,,0,1,92.82,249.52,77,2,,,44,centre,249.52,ok,1,7,2,1,,,1,10,150
16860,game,3,,,0,1,92.82,249.52,77,2,,,44,centre,249.52,ok,1,7,2,1,,,1,10,150
16871,game,3,,,0,1,92.82,249.52,77,2,,,44,centre,249.52,ok,1,7,2,1,,,1,10,150
16872,game,3,,,0,1,92.82,249.52,77,2,,,44,centre,249.52,ok,1,7,2,1,,,1,10,150
16881,game,3,,,0,1,92.82,249.52,77,2,,,44,centre,249.52,ok,1,7,2,1,,,1,10,150
16963,game,3,,,0,1,92.82,92.82,84,2,,,44,centre,92.82,ok,0,0,2,1,1,1,1,10,150
16966,game,3,,,0,1,,92.82,84,2,,,44,centre,92.82,ok,0,0,2,1,1,1,1,10,150
16967,game,3,,,0,1,,92.82,84,2,,,44,centre,92.82,ok,0,0,2,1,1,1,1,10,150
17067,game,3,,,0,1,,92.82,84,2,,,44,centre,92.82,ok,0,0,2,1,1,1,1,10,150
17068,game,3,,,0,1,,92.82,84,2,,,44,centre,92.82,ok,0,0,2,1,1,1,1,10,150
17082,game,3,,,0,1,,92.82,84,2,,,44,centre,92.82,ok,0,0,2,1,1,1,1,10,150
17083,game,3,,,0,1,,92.82,84,2,,,44,centre,92.82,ok,0,0,2,1,1,1,1,10,150
17092,game,3,,,0,1,,92.82,84,2,,,44,centre,92.82,ok,0,0,2,1,1,1,1,10,150
17177,game,3,,,0,1,,92.82,84,2,,,44,centre,92.82,ok,0,0,1,1,1,1,1,10,150
17177,game,3,,,0,1,,92.82,84,2,,,44,centre,92.82,ok,0,0,1,1,1,1,1,10,150
17192,game,3,,,0,1,,92.82,84,2,,,44,centre,92.82,ok,0,0,1,1,1,1,1,10,150
17213,game,3,,,0,1,,92.82,84,2,,,44,centre,92.82,ok,0,0,1,1,1,1,1,10,150
17268,game,3,,,0,1,94.94,92.82,84,2,,,44,centre,92.82,ok,0,0,1,1,1,1,1,10,150
17269,game,3,,,0,1,94.94,92.82,84,2,,,44,centre,92.82,ok,0,0,1,1,1,1,1,10,150
17292,game,3,,,0,1,94.94,92.82,84,2,,,44,centre,92.82,ok,0,0,1,1,1,1,1,10,150
17317,game,3,,,0,1,,94.94,84,2,,,44,centre,94.94,ok,0,0,1,1,1,1,1,10,150
17318,game,3,,,0,1,,94.94,84,2,,,44,centre,94.94,ok,0,0,1,1,1,1,1,10,150
17414,game,3,,,0,1,,94.94,84,2,,,44,centre,94.94,ok,0,0,1,1,1,1,1,10,150
17414,game,3,,,0,1,,94.94,84,2,,,44,centre,94.94,ok,0,0,1,1,1,1,1,10,150
17438,game,3,,,0,1,,94.94,84,2,,,44,centre,94.94,ok,0,0,1,1,1,1,1,10,150
17439,game,3,,,0,1,,94.94,84,2,,,44,centre,94.94,ok,0,0,1,1,1,1,1,10,150
17509,game,3,,,0,1,,94.94,84,2,,,44,centre,94.94,ok,0,0,1,1,1,1,1,10,150
17510,game,3,,,0,1,,94.94,84,2,,,44,centre,94.94,ok,0,0,1,1,1,1,1,10,150
17540,game,3,,,0,1,,94.94,84,2,,,44,centre,94.94,ok,0,0,1,1,1,1,1,10,150
17592,game,3,,,0,1,161.5,94.94,84,2,,,44,centre,94.94,ok,0,0,1,1,1,1,1,10,150
17593,game,3,,,0,1,161.5,94.94,84,2,,,44,centre,94.94,ok,0,0,1,1,1,1,1,10,150
17612,game,3,,,0,1,161.5,94.94,84,2,,,44,centre,94.94,ok,0,0,1,1,1,1,1,10,150
17692,game,3,,,0,1,,161.5,91,2,,,44,centre,161.5,ok,1,0,1,1,,,1,10,150
17693,game,3,,,0,1,,161.5,91,2,,,44,centre,161.5,ok,1,0,1,1,,,1,10,150
17716,game,3,,,0,1,,161.5,91,2,,,44,centre,161.5,ok,1,0,1,1,,,1,10,150
17718,game,3,,,0,1,,161.5,91,2,,,44,centre,161.5,ok,1,1,1,1,,,1,10,150
17793,game,3,,,0,1,,161.5,91,2,,,44,centre,161.5,ok,1,2,1,1,,,1,10,150
17794,game,3,,,0,1,,161.5,91,2,,,44,centre,161.5,ok,1,2,1,1,,,1,10,150
17819,game,3,,,0,1,,161.5,91,2,,,44,centre,161.5,ok,1,2,1,1,,,1,10,150
17888,game,3,,,0,1,85.75,161.5,91,2,,,44,centre,161.5,ok,1,3,1,1,,,1,10,150
17891,game,3,,,0,1,85.75,161.5,92,2,,,44,centre,161.5,ok,1,4,1,1,,,1,10,150
17892,game,3,,,0,1,85.75,161.5,92,2,,,44,centre,161.5,ok,1,4,1,1,,,1,10,150
17912,game,3,,,0,1,85.75,161.5,92,2,,,44,centre,161.5,ok,1,4,1,1,,,1,10,150
17983,game,3,,,0,1,85.75,85.75,98,2,,,44,centre,85.75,ok,0,0,1,1,1,1,1,10,150
17984,game,3,,,0,1,85.75,85.75,98,2,,,44,centre,85.75,ok,0,0,1,1,1,1,1,10,150
18004,game,3,,,0,1,,85.75,98,2,,,44,centre,85.75,ok,0,0,1,1,1,1,1,10,150
18092,game,3,,,0,1,,85.75,98,2,,,44,centre,85.75,ok,0,0,1,1,1,1,1,10,150
18093,game,3,,,0,1,,85.75,98,2,,,44,centre,85.75,ok,0,0,1,1,1,1,1,10,150
18116,game,3,,,0,1,,85.75,98,2,,,44,centre,85.75,ok,0,0,1,1,1,1,1,10,150
18116,game,3,,,0,1,,85.75,98,2,,,44,centre,85.75,ok,0,0,1,1,1,1,1,10,150
18136,game,3,,,0,1,,85.75,98,2,,,44,centre,85.75,ok,0,0,1,1,1,1,1,10,150
18192,game,3,,,0,1,220.63,85.75,98,2,,,44,centre,85.75,ok,0,0,1,1,1,1,1,10,150
18193,game,3,,,0,1,220.63,85.75,98,2,,,44,centre,85.75,ok,0,0,1,1,1,1,1,10,150
18213,game,3,,,0,1,220.63,85.75,98,2,,,44,centre,85.75,ok,0,0,1,1,1,1,1,10,150
18213,game,3,,,0,1,220.63,85.75,98,2,,,44,centre,85.75,ok,0,0,1,1,1,1,1,10,150
18290,game,3,,,0,1,,220.63,105,2,,,44,centre,220.63,ok,1,0,1,1,,,1,10,150
18291,game,3,,,0,1,,220.63,105,2,,,44,centre,220.63,ok,1,0,1,1,,,1,10,150
18307,game,3,,,0,1,,220.63,105,2,,,44,centre,220.63,ok,1,0,1,1,,,1,10,150
18392,game,3,,,0,1,,220.63,105,2,,,44,centre,220.63,ok,1,1,1,1,,,1,10,150
18394,game,3,,,0,1,,220.63,105,2,,,44,centre,220.63,ok,1,2,1,1,,,1,10,150
18394,game,3,,,0,1,,220.63,105,2,,,44,centre,220.63,ok,1,2,1,1,,,1,10,150
18416,game,3,,,0,1,79.85,220.63,105,2,,,44,centre,220.63,ok,1,2,1,1,,,1,10,150
18496,game,3,,,0,1,79.85,79.85,112,2,,,44,centre,79.85,ok,0,0,1,1,1,1,1,10,150
18497,game,3,,,0,1,,79.85,112,2,93.11,,44,centre,79.85,ok,0,0,1,1,1,1,1,10,150
18512,game,3,,,0,1,,79.85,112,2,93.11,,44,centre,79.85,ok,0,0,1,1,1,1,1,10,150
18513,game,3,,,0,1,,79.85,112,2,93.11,93.11,44,centre,79.85,ok,0,0,1,1,1,1,1,10,150
18597,game,3,,,0,1,,79.85,112,2,93.11,93.11,44,centre,79.85,ok,0,0,1,1,1,1,1,10,150
18597,game,3,,,0,1,,79.85,112,2,93.11,93.11,44,centre,79.85,ok,0,0,1,1,1,1,1,10,150
18615,game,3,,,0,1,,79.85,112,2,,93.11,44,centre,79.85,ok,0,0,1,1,1,1,1,10,150
18616,game,3,,,0,1,,79.85,112,2,,93.11,44,centre,79.85,ok,0,0,1,1,1,1,1,10,150
18700,game,3,,,0,1,,79.85,112,2,,93.11,44,centre,79.85,ok,0,0,1,1,1,1,1,10,150
18701,game,3,,,0,1,,79.85,112,2,,93.11,44,centre,79.85,ok,0,0,1,1,1,1,1,10,150
18718,game,3,,,0,1,,79.85,112,2,,93.11,44,centre,79.85,ok,0,0,1,1,1,1,1,10,150
18802,game,3,,,0,1,,79.85,112,2,,93.11,44,centre,79.85,ok,0,0,1,1,1,1,1,10,150
18808,game,3,,,0,1,,79.85,112,2,85.41,93.11,44,centre,79.85,ok,0,0,1,1,1,1,1,10,150
18810,game,3,,,0,1,,79.85,112,2,85.41,93.11,44,centre,79.85,ok,0,0,1,1,1,1,1,10,150
18813,game,3,,,0,1,,79.85,112,2,,93.11,44,centre,79.85,ok,0,0,1,1,1,1,1,10,150
18814,game,3,,,0,1,,79.85,112,2,,93.11,44,centre,79.85,ok,0,0,1,1,1,1,1,10,150
18841,game,3,,,0,1,,79.85,112,2,,93.11,44,centre,79.85,ok,0,0,1,1,1,1,1,10,150
18907,game,3,,,0,1,,,112,2,,93.11,44,right,93.11,ok,0,0,1,1,2,1,1,10,150
18908,game,3,,,0,1,,,112,2,,93.11,44,right,93.11,ok,0,0,1,1,2,1,1,10,150
19009,game,3,,,0,1,,,112,2,,93.11,44,right,93.11,ok,0,0,1,1,2,1,1,10,150
19010,game,3,,,0,1,,,112,2,,93.11,44,right,93.11,ok,0,0,1,1,2,1,1,10,150
19011,game,3,,,0,1,,,112,2,,93.11,44,right,93.11,ok,0,0,1,1,2,1,1,10,150
19109,game,3,,,0,1,,,112,2,,93.11,44,right,93.11,ok,0,0,1,1,2,1,1,10,150
19110,game,3,,,0,1,,,112,2,,93.11,44,right,93.11,ok,0,0,1,1,2,1,1,10,150
19121,game,3,,,0,1,,,112,2,,93.11,44,right,93.11,ok,0,0,1,1,2,1,1,10,150
19122,game,3,,,0,1,,,112,2,,93.11,44,right,93.11,ok,0,0,1,1,2,1,1,10,150
19213,game,3,,,0,1,,,112,2,,,44,,,ok,1,0,1,1,,,1,10,150
19218,game,3,,,0,1,,,112,2,,,44,,,ok,1,1,1,1,,,1,10,150
19219,game,3,,,0,1,,,112,2,,,44,,,ok,1,1,1,1,,,1,10,150
19236,game,3,,,0,1,,,112,2,,,44,,,ok,1,2,1,1,,,1,10,150
19236,game,3,,,0,1,,,112,2,,,44,,,ok,1,2,1,1,,,1,10,150
19320,game,3,,,0,1,,,112,2,,,44,,,ok,1,3,1,1,,,1,10,150
19322,game,3,,,0,1,,,112,2,80.64,,44,,,ok,1,4,1,1,,,1,10,150
19342,game,3,,,0,1,,,112,2,80.64,80.64,44,right,80.64,ok,0,0,1,1,2,1,1,10,150
19343,game,3,,,0,1,,,112,2,80.64,80.64,44,right,80.64,ok,0,0,1,1,2,1,1,10,150
19418,game,3,,,0,1,,,112,2,139.28,80.64,44,right,80.64,ok,0,0,1,1,2,1,1,10,150
